month,user_id,plan_id,seats,is_active,is_paying,mrr,new_paid,expansion_mrr,contraction_mrr,churn_mrr,churned_this_month,activation_within_7d,usage_events,deploys,projects_created
2025-08-01,26,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-09-01,26,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-10-01,26,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-11-01,26,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,1
2025-12-01,26,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-01-01,27,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,1
2025-02-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,12,1,0
2025-03-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-04-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,27,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,28,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-02-01,28,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-03-01,28,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-04-01,28,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,1
2025-05-01,28,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-06-01,28,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-07-01,28,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-08-01,28,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,3,0,0
2025-09-01,28,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,28,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,28,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,28,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-02-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,0
2025-03-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,0,0
2025-04-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,1,0
2025-05-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,1,0
2025-06-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,2,2
2025-07-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,1
2025-08-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,0,0
2025-09-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,0,0
2025-10-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,10,0,1
2025-11-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,0,0
2025-12-01,29,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,2,0
2025-01-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-02-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-03-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,1,0
2025-04-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,0
2025-05-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,2,1
2025-06-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,1
2025-07-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-08-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,0
2025-09-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-10-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-11-01,30,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,2
2025-12-01,30,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,5,1,0
2025-01-01,31,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-02-01,31,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,1,0
2025-03-01,31,2,1,1,1,20.0,1,20.0,0.0,0.0,0,0,6,0,0
2025-04-01,31,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,0,1
2025-05-01,31,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,2,1
2025-06-01,31,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,20,1,2
2025-07-01,31,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,0,2
2025-08-01,31,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,1
2025-09-01,31,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,0,1
2025-10-01,31,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,1,0
2025-11-01,31,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,11,0,0
2025-12-01,31,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,6,1,0
2025-02-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-04-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,32,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,33,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,0
2025-02-01,33,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-03-01,33,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,1,1
2025-04-01,33,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-05-01,33,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,1,0
2025-06-01,33,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-07-01,33,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-08-01,33,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,6,0,0
2025-09-01,33,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,33,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,33,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,33,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,34,2,1,1,1,20.0,1,20.0,0.0,0.0,0,0,10,0,0
2025-02-01,34,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,2,3
2025-03-01,34,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,0,0
2025-04-01,34,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,1,1
2025-05-01,34,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,1,0
2025-06-01,34,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-07-01,34,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,26,4,0
2025-08-01,34,1,1,1,0,0.0,0,0.0,20.0,0.0,0,0,11,0,0
2025-09-01,34,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-10-01,34,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-11-01,34,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-12-01,34,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,2,1,0
2025-01-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,1,0
2025-02-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-03-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,1
2025-04-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-05-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-06-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-07-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-08-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-09-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-10-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-11-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,0
2025-12-01,35,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,1,1
2025-01-01,36,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,15,0,0
2025-02-01,36,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,1,1
2025-03-01,36,2,1,1,1,20.0,1,20.0,0.0,0.0,0,1,11,1,1
2025-04-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,18,1,0
2025-05-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,17,0,1
2025-06-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,15,1,0
2025-07-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,23,1,4
2025-08-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,14,0,1
2025-09-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,19,1,1
2025-10-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,18,1,1
2025-11-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,24,0,2
2025-12-01,36,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,11,1,1
2025-01-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,14,0,0
2025-02-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-04-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,37,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,38,1,2,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-02-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,1,0,1,0,0
2025-03-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-04-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,38,1,2,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,39,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-02-01,39,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-03-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,10,0,1
2025-04-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,39,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,40,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,1,0
2025-02-01,40,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,0,1
2025-03-01,40,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,1
2025-04-01,40,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,1
2025-05-01,40,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,25,2,1
2025-06-01,40,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,12,1,1
2025-07-01,40,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,40,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,40,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,40,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,40,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,40,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-02-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-03-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-04-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-05-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,1,0
2025-06-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,0
2025-07-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-08-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-09-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,2,0,1
2025-10-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-11-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-12-01,41,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,1
2025-01-01,42,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,0,2
2025-02-01,42,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,0,0
2025-03-01,42,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,24,2,1
2025-04-01,42,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,1
2025-05-01,42,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,13,2,1
2025-06-01,42,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,42,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,42,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,42,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,42,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,42,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,42,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,43,3,3,1,1,60.0,0,0.0,0.0,0.0,0,1,71,5,5
2025-02-01,43,3,3,1,1,60.0,0,0.0,0.0,0.0,0,1,56,0,6
2025-03-01,43,2,3,1,1,20.0,0,0.0,40.0,0.0,0,1,58,3,5
2025-04-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,17,1,0
2025-05-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,18,1,1
2025-06-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,23,2,3
2025-07-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,24,1,2
2025-08-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,24,1,2
2025-09-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,21,0,1
2025-10-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,11,0,0
2025-11-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,24,2,4
2025-12-01,43,2,3,1,1,20.0,0,0.0,0.0,0.0,0,1,14,1,0
2025-01-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,12,1,0
2025-02-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-04-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,44,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,0
2025-02-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,1,2
2025-03-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,1,1
2025-04-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,2,1
2025-05-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,0,1
2025-06-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,1
2025-07-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,1,1
2025-08-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,1,2
2025-09-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-10-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-11-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,1
2025-12-01,45,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,0
2025-01-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,4,1,0
2025-02-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-03-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-04-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,46,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,1,1
2025-02-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,22,1,1
2025-03-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,0,2
2025-04-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,0,1
2025-05-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,0,3
2025-06-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,1,0
2025-07-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,2,1
2025-08-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,1
2025-09-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-10-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,0,0
2025-11-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,0,0
2025-12-01,47,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,1,0
2025-01-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-02-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-03-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-04-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-05-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-06-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-07-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-08-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-09-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-10-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,0
2025-11-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-12-01,48,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-01-01,49,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,53,4,5
2025-02-01,49,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,58,2,4
2025-03-01,49,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,57,4,4
2025-04-01,49,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,58,3,7
2025-05-01,49,4,4,1,1,250.0,0,178.0,0.0,0.0,0,0,46,2,3
2025-06-01,49,4,4,1,1,250.0,0,0.0,0.0,0.0,0,0,87,5,7
2025-07-01,49,4,4,1,1,250.0,0,0.0,0.0,0.0,0,0,51,2,4
2025-08-01,49,4,5,1,1,250.0,0,0.0,0.0,0.0,0,0,73,3,3
2025-09-01,49,4,5,1,1,250.0,0,0.0,0.0,0.0,0,0,53,3,4
2025-10-01,49,4,5,1,1,250.0,0,0.0,0.0,0.0,0,0,58,2,4
2025-11-01,49,4,5,1,1,250.0,0,0.0,0.0,0.0,0,0,59,3,4
2025-12-01,49,4,5,1,1,250.0,0,0.0,0.0,0.0,0,0,50,4,5
2025-01-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-02-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-03-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-04-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-05-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,0
2025-06-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,14,1,1
2025-07-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-08-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,14,1,1
2025-09-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-10-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-11-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-12-01,50,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-01-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-02-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-03-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-04-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-05-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-06-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-07-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,1
2025-08-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-09-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-10-01,51,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-11-01,51,2,1,1,1,20.0,1,20.0,0.0,0.0,0,0,7,1,0
2025-12-01,51,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,10,0,1
2025-01-01,52,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-02-01,52,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,1
2025-03-01,52,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-04-01,52,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,6,1,0
