user_id,signup_date,acquisition_channel,country,account_type,initial_plan_id,first_project_date,first_deploy_date
1808,2025-06-23,Paid Search,ES,Individual,1,2025-06-27,
1809,2025-06-23,Organic,IN,Individual,1,,2025-07-03
1810,2025-06-23,Organic,US,Team,1,2025-07-08,2025-07-12
1811,2025-06-23,Organic,US,Team,3,2025-07-11,
1812,2025-06-24,Paid Search,DE,Team,1,2025-07-09,
1813,2025-06-24,Organic,US,Individual,1,2025-07-06,
1814,2025-06-24,Referral,US,Individual,2,2025-07-11,
1815,2025-06-24,Referral,GB,Individual,1,,2025-07-14
1816,2025-06-24,Organic,US,Individual,1,,
1817,2025-06-24,Organic,US,Individual,1,,
1818,2025-06-24,Organic,IN,Individual,2,2025-06-25,2025-07-09
1819,2025-06-24,Paid Search,AU,Team,3,2025-06-28,2025-06-30
1820,2025-06-24,Organic,IN,Individual,1,,
1821,2025-06-25,Organic,BR,Team,1,,
1822,2025-06-25,Content,US,Individual,1,2025-07-18,2025-07-21
1823,2025-06-25,Partner,US,Individual,1,,2025-06-29
1824,2025-06-25,Organic,US,Individual,1,2025-07-12,
1825,2025-06-25,Paid Search,IN,Team,1,2025-07-04,2025-07-07
1826,2025-06-25,Organic,JP,Individual,1,,
1827,2025-06-25,Referral,IN,Individual,1,2025-06-29,
1828,2025-06-25,Paid Search,AU,Team,2,2025-07-01,
1829,2025-06-26,Organic,DE,Individual,1,,2025-07-21
1830,2025-06-26,Referral,US,Individual,1,,
1831,2025-06-26,Paid Search,US,Individual,2,2025-07-17,2025-07-22
1832,2025-06-26,Organic,US,Individual,1,2025-06-28,
1833,2025-06-26,Organic,US,Individual,1,2025-07-08,2025-07-27
1834,2025-06-26,Paid Search,FR,Individual,1,,2025-07-10
1835,2025-06-27,Organic,US,Individual,1,,2025-07-15
1836,2025-06-27,Organic,GB,Individual,2,2025-06-29,
1837,2025-06-27,Paid Search,GB,Individual,1,2025-06-30,
1838,2025-06-27,Organic,US,Individual,1,2025-07-19,
1839,2025-06-27,Referral,CA,Individual,1,2025-06-30,
1840,2025-06-27,Organic,CA,Individual,1,,
1841,2025-06-28,Organic,US,Individual,2,2025-06-30,
1842,2025-06-28,Referral,BR,Individual,1,2025-07-07,2025-07-13
1843,2025-06-28,Referral,CA,Individual,1,,2025-07-11
1844,2025-06-28,Partner,DE,Team,1,2025-07-12,2025-07-20
1845,2025-06-28,Paid Search,AU,Individual,1,2025-07-10,2025-07-14
1846,2025-06-28,Organic,BR,Team,3,2025-07-06,
1847,2025-06-28,Referral,AU,Team,2,2025-07-06,2025-07-15
1848,2025-06-28,Referral,US,Individual,2,2025-06-28,2025-07-07
1849,2025-06-28,Organic,US,Individual,1,2025-07-01,
1850,2025-06-29,Content,US,Individual,1,2025-07-02,
1851,2025-06-29,Organic,US,Team,1,2025-07-11,2025-07-18
1852,2025-06-29,Content,AU,Individual,1,2025-07-01,2025-07-05
1853,2025-06-29,Partner,DE,Individual,1,2025-07-01,
1854,2025-06-30,Referral,US,Individual,1,,2025-07-14
1855,2025-06-30,Content,US,Team,2,,2025-08-20
1856,2025-06-30,Referral,US,Team,3,2025-07-03,
1857,2025-06-30,Organic,DE,Individual,1,,
1858,2025-06-30,Paid Search,IN,Individual,1,,2025-08-01
1859,2025-06-30,Organic,BR,Individual,1,,
1860,2025-06-30,Paid Search,JP,Individual,1,2025-06-30,
1861,2025-06-30,Referral,US,Team,3,,2025-07-31
1862,2025-07-01,Paid Search,US,Individual,2,2025-07-13,2025-07-16
1863,2025-07-01,Organic,US,Individual,1,2025-07-05,
1864,2025-07-01,Paid Search,US,Individual,2,,
1865,2025-07-01,Partner,AU,Team,3,,
1866,2025-07-01,Organic,GB,Team,3,2025-07-02,
1867,2025-07-02,Paid Search,IN,Individual,1,2025-07-05,
1868,2025-07-02,Organic,CA,Team,2,2025-07-25,2025-07-30
1869,2025-07-02,Referral,US,Individual,1,2025-07-15,2025-07-17
1870,2025-07-02,Organic,US,Individual,1,2025-07-26,2025-07-29
1871,2025-07-02,Referral,GB,Individual,1,,2025-08-02
1872,2025-07-03,Organic,IN,Individual,1,,
1873,2025-07-03,Organic,US,Individual,1,,2025-07-29
1874,2025-07-03,Content,IN,Team,3,2025-07-11,2025-07-14
1875,2025-07-04,Organic,IN,Individual,1,2025-07-18,2025-07-24
1876,2025-07-04,Paid Search,US,Individual,1,2025-07-20,2025-07-20
1877,2025-07-04,Organic,IN,Individual,1,2025-07-19,2025-07-21
1878,2025-07-04,Paid Search,US,Individual,1,2025-07-06,2025-07-10
1879,2025-07-04,Paid Search,FR,Team,3,2025-07-13,2025-07-26
1880,2025-07-04,Organic,IN,Individual,1,2025-07-18,
1881,2025-07-04,Organic,ES,Individual,2,2025-07-17,
1882,2025-07-04,Organic,US,Team,2,,
1883,2025-07-04,Referral,US,Individual,1,,
1884,2025-07-05,Referral,US,Individual,2,,
1885,2025-07-05,Paid Search,US,Individual,2,2025-07-08,
1886,2025-07-05,Paid Search,FR,Individual,1,,2025-07-26
1887,2025-07-06,Organic,AU,Team,3,2025-07-09,2025-07-11
1888,2025-07-06,Organic,US,Team,1,,
1889,2025-07-06,Organic,US,Individual,2,2025-07-14,2025-07-19
1890,2025-07-06,Organic,US,Team,2,2025-07-13,
1891,2025-07-07,Organic,CA,Individual,1,2025-07-19,
1892,2025-07-07,Paid Search,US,Individual,1,2025-07-26,
1893,2025-07-07,Paid Search,US,Individual,1,,2025-07-11
1894,2025-07-07,Content,IN,Individual,1,2025-07-13,2025-07-31
1895,2025-07-07,Organic,US,Individual,1,,
1896,2025-07-07,Referral,GB,Individual,1,,2025-07-19
1897,2025-07-07,Partner,IN,Team,2,2025-07-20,
1898,2025-07-07,Paid Search,US,Individual,1,2025-07-08,2025-07-11
1899,2025-07-08,Organic,DE,Individual,1,2025-07-21,2025-07-22
1900,2025-07-08,Organic,FR,Individual,1,2025-07-14,2025-07-19
1901,2025-07-08,Organic,FR,Individual,1,2025-07-17,
1902,2025-07-08,Organic,US,Individual,2,2025-07-12,
1903,2025-07-08,Referral,US,Individual,1,2025-07-10,
1904,2025-07-08,Organic,BR,Team,2,,
1905,2025-07-09,Organic,IN,Individual,1,2025-07-22,
1906,2025-07-09,Referral,US,Individual,1,,2025-07-28
1907,2025-07-09,Referral,US,Individual,1,2025-07-20,2025-07-23
1908,2025-07-09,Paid Search,US,Individual,1,,
1909,2025-07-09,Referral,US,Individual,2,2025-07-12,2025-07-15
1910,2025-07-09,Paid Search,GB,Individual,1,,2025-07-17
1911,2025-07-09,Organic,US,Individual,1,,
1912,2025-07-09,Paid Search,US,Individual,1,2025-07-20,2025-07-28
1913,2025-07-09,Paid Search,IN,Individual,2,2025-07-12,
1914,2025-07-10,Content,US,Individual,1,2025-07-12,
1915,2025-07-10,Organic,IN,Individual,1,,
1916,2025-07-10,Paid Search,IN,Team,3,2025-07-13,2025-07-15
1917,2025-07-10,Organic,US,Individual,1,2025-07-14,
1918,2025-07-10,Paid Search,IN,Team,3,2025-07-21,2025-07-28
1919,2025-07-10,Organic,IN,Individual,1,2025-07-20,2025-07-24
1920,2025-07-11,Organic,US,Team,3,2025-07-15,2025-07-17
1921,2025-07-11,Partner,US,Individual,1,2025-08-14,
1922,2025-07-11,Paid Search,GB,Individual,1,2025-07-24,
1923,2025-07-11,Paid Search,JP,Individual,1,2025-07-13,
1924,2025-07-11,Organic,DE,Team,2,2025-07-29,2025-08-10
1925,2025-07-11,Organic,US,Individual,1,2025-07-20,
1926,2025-07-12,Paid Search,FR,Individual,1,2025-07-15,
1927,2025-07-12,Partner,US,Individual,1,,
1928,2025-07-12,Content,DE,Team,3,2025-07-19,2025-07-23
1929,2025-07-12,Paid Search,IN,Individual,1,2025-07-20,
1930,2025-07-12,Paid Search,GB,Team,3,2025-07-14,2025-07-22
1931,2025-07-12,Partner,IN,Individual,2,2025-07-21,2025-07-28
1932,2025-07-12,Paid Search,IN,Individual,1,2025-08-05,
1933,2025-07-12,Paid Search,DE,Individual,1,,
1934,2025-07-12,Organic,US,Team,3,2025-07-21,2025-07-23
1935,2025-07-12,Referral,BR,Individual,1,2025-07-17,
1936,2025-07-12,Paid Search,JP,Team,3,2025-07-17,2025-07-20
1937,2025-07-13,Partner,US,Individual,1,,
1938,2025-07-13,Referral,CA,Individual,1,,2025-07-24
1939,2025-07-13,Organic,US,Individual,1,,
1940,2025-07-13,Referral,IN,Individual,1,,
1941,2025-07-13,Partner,IN,Team,2,2025-07-21,
1942,2025-07-13,Organic,US,Team,2,,2025-07-17
1943,2025-07-13,Organic,AU,Team,3,2025-07-23,
1944,2025-07-13,Organic,US,Individual,2,2025-07-25,2025-08-05
1945,2025-07-13,Paid Search,IN,Individual,1,,
1946,2025-07-14,Organic,CA,Individual,1,,2025-08-08
1947,2025-07-14,Paid Search,US,Team,3,2025-07-17,2025-07-27
1948,2025-07-14,Organic,US,Individual,1,2025-07-22,
1949,2025-07-14,Partner,US,Individual,1,2025-07-17,2025-07-19
1950,2025-07-14,Organic,FR,Individual,1,,
1951,2025-07-14,Organic,GB,Individual,2,2025-07-18,2025-08-06
1952,2025-07-15,Paid Search,US,Team,3,2025-07-22,2025-07-26
1953,2025-07-15,Paid Search,US,Individual,1,2025-07-16,
1954,2025-07-15,Organic,US,Individual,1,2025-07-26,2025-07-28
1955,2025-07-15,Organic,IN,Individual,1,2025-08-05,2025-08-09
1956,2025-07-15,Organic,IN,Individual,1,2025-07-25,
1957,2025-07-15,Referral,US,Individual,1,2025-07-21,
1958,2025-07-15,Referral,GB,Individual,1,,
1959,2025-07-15,Paid Search,US,Team,1,,
1960,2025-07-15,Referral,AU,Team,3,2025-07-24,
1961,2025-07-15,Referral,AU,Individual,1,2025-07-21,
1962,2025-07-15,Organic,FR,Individual,1,2025-07-21,
1963,2025-07-15,Content,JP,Team,1,2025-07-27,2025-07-31
1964,2025-07-15,Partner,IN,Individual,1,,2025-07-24
1965,2025-07-16,Organic,BR,Individual,1,2025-07-17,
1966,2025-07-16,Organic,GB,Individual,2,2025-07-26,2025-07-28
1967,2025-07-16,Organic,US,Individual,2,2025-07-23,2025-08-01
1968,2025-07-16,Organic,US,Individual,1,2025-07-20,
1969,2025-07-16,Referral,US,Team,1,,
1970,2025-07-16,Paid Search,DE,Individual,2,2025-07-26,2025-07-29
1971,2025-07-16,Referral,US,Individual,1,2025-07-21,
1972,2025-07-16,Referral,US,Individual,1,2025-08-10,
1973,2025-07-16,Paid Search,CA,Individual,1,2025-07-21,2025-07-26
1974,2025-07-16,Referral,US,Individual,2,2025-07-25,
1975,2025-07-16,Organic,GB,Team,1,2025-07-25,2025-07-27
1976,2025-07-16,Organic,JP,Team,1,,
1977,2025-07-16,Referral,IN,Individual,2,2025-08-03,2025-08-05
1978,2025-07-17,Organic,FR,Team,1,,
1979,2025-07-17,Organic,GB,Team,1,,
1980,2025-07-17,Partner,CA,Team,3,2025-07-24,
1981,2025-07-17,Referral,US,Individual,2,2025-07-20,2025-07-22
1982,2025-07-18,Organic,AU,Individual,1,2025-07-20,
1983,2025-07-18,Referral,US,Individual,2,2025-07-26,2025-08-07
1984,2025-07-18,Referral,US,Individual,1,2025-07-28,
1985,2025-07-18,Organic,IN,Individual,1,2025-07-21,
1986,2025-07-18,Organic,US,Individual,2,2025-07-25,
1987,2025-07-18,Content,US,Team,2,,2025-08-13
1988,2025-07-18,Organic,US,Team,2,2025-07-26,
1989,2025-07-18,Organic,US,Team,3,2025-07-21,2025-07-30
1990,2025-07-18,Paid Search,US,Individual,1,2025-07-28,
1991,2025-07-19,Referral,US,Individual,1,2025-07-19,
1992,2025-07-19,Organic,FR,Individual,1,,2025-07-29
1993,2025-07-19,Organic,BR,Individual,1,,
1994,2025-07-19,Organic,US,Individual,2,2025-08-22,2025-08-25
1995,2025-07-19,Content,AU,Individual,1,,
1996,2025-07-19,Organic,US,Individual,2,,2025-07-28
1997,2025-07-20,Paid Search,US,Team,2,2025-08-09,2025-08-11
1998,2025-07-20,Content,US,Individual,1,,
1999,2025-07-20,Organic,DE,Individual,1,,
2000,2025-07-20,Content,US,Individual,1,,
2001,2025-07-20,Content,DE,Individual,1,2025-07-29,2025-08-09
2002,2025-07-20,Content,IN,Individual,1,2025-07-22,
2003,2025-07-20,Organic,GB,Individual,2,2025-07-23,2025-08-04
2004,2025-07-20,Referral,DE,Individual,2,2025-07-27,
2005,2025-07-20,Referral,JP,Individual,1,2025-08-02,
2006,2025-07-20,Content,US,Individual,2,2025-07-27,
2007,2025-07-20,Organic,US,Individual,1,2025-07-24,
2008,2025-07-20,Referral,IN,Individual,1,2025-07-31,
2009,2025-07-20,Organic,DE,Team,3,,2025-08-21
2010,2025-07-20,Organic,US,Individual,1,,
2011,2025-07-21,Paid Search,US,Individual,1,,
2012,2025-07-21,Referral,CA,Individual,1,,
2013,2025-07-21,Paid Search,US,Team,2,2025-07-23,
2014,2025-07-21,Paid Search,US,Team,3,2025-07-21,2025-07-30
2015,2025-07-21,Content,JP,Individual,1,2025-07-27,2025-07-28
2016,2025-07-21,Paid Search,IN,Individual,2,,2025-09-05
2017,2025-07-21,Paid Search,CA,Team,1,2025-07-28,2025-08-01
2018,2025-07-22,Organic,FR,Individual,1,,2025-08-15
2019,2025-07-22,Paid Search,AU,Individual,1,,
2020,2025-07-22,Referral,US,Individual,1,2025-07-31,
2021,2025-07-22,Content,US,Team,2,,2025-08-04
2022,2025-07-22,Paid Search,GB,Team,3,2025-07-26,2025-07-29
2023,2025-07-22,Referral,IN,Individual,2,2025-08-04,
2024,2025-07-23,Organic,US,Individual,2,2025-07-25,
2025,2025-07-23,Organic,ES,Individual,2,,2025-08-16
2026,2025-07-23,Paid Search,CA,Individual,2,2025-07-31,2025-08-17
2027,2025-07-23,Organic,US,Team,3,2025-07-25,
2028,2025-07-23,Organic,US,Individual,2,2025-08-13,2025-08-19
2029,2025-07-23,Paid Search,US,Individual,1,2025-07-27,2025-07-28
2030,2025-07-24,Organic,IN,Individual,1,,2025-08-12
2031,2025-07-24,Organic,JP,Individual,1,2025-07-27,
2032,2025-07-25,Paid Search,US,Individual,1,2025-08-02,
2033,2025-07-25,Paid Search,JP,Individual,1,,
2034,2025-07-25,Content,BR,Individual,2,2025-07-28,
2035,2025-07-26,Referral,CA,Individual,1,,
2036,2025-07-26,Paid Search,FR,Individual,1,2025-07-31,
2037,2025-07-26,Content,US,Individual,1,2025-07-26,
2038,2025-07-27,Referral,GB,Individual,1,2025-07-30,
2039,2025-07-27,Organic,US,Team,1,2025-07-31,
2040,2025-07-27,Organic,FR,Team,1,,
2041,2025-07-27,Referral,US,Team,2,2025-07-27,2025-07-31
2042,2025-07-27,Paid Search,IN,Individual,1,2025-08-11,
2043,2025-07-27,Referral,BR,Team,3,2025-08-02,2025-08-07
2044,2025-07-28,Referral,US,Individual,1,2025-08-05,2025-08-09
2045,2025-07-28,Paid Search,US,Individual,1,,
2046,2025-07-28,Content,CA,Individual,1,2025-08-22,2025-09-01
2047,2025-07-28,Paid Search,DE,Individual,1,,
2048,2025-07-28,Organic,US,Individual,1,2025-08-03,2025-08-05
2049,2025-07-28,Partner,DE,Individual,1,2025-08-03,
2050,2025-07-28,Organic,US,Individual,1,,
2051,2025-07-28,Referral,US,Individual,1,2025-08-08,2025-08-17
2052,2025-07-28,Content,US,Individual,1,2025-08-03,
2053,2025-07-29,Referral,US,Individual,1,2025-08-05,2025-08-08
2054,2025-07-29,Paid Search,IN,Individual,1,2025-07-30,
2055,2025-07-29,Paid Search,ES,Team,3,,
2056,2025-07-29,Organic,US,Team,3,2025-08-02,2025-08-05
2057,2025-07-29,Organic,GB,Individual,1,,2025-08-10
2058,2025-07-29,Referral,US,Individual,1,2025-08-03,
2059,2025-07-29,Referral,GB,Individual,1,,
2060,2025-07-29,Referral,US,Team,3,,
2061,2025-07-29,Organic,DE,Individual,2,2025-08-08,2025-08-10
2062,2025-07-29,Paid Search,JP,Individual,1,2025-07-31,2025-08-10
2063,2025-07-30,Referral,US,Individual,2,,2025-08-14
2064,2025-07-30,Paid Search,IN,Individual,1,2025-08-02,2025-08-04
2065,2025-07-30,Paid Search,US,Individual,1,,
2066,2025-07-30,Referral,US,Team,3,2025-08-02,2025-08-12
2067,2025-07-30,Referral,US,Individual,1,,2025-08-04
2068,2025-07-30,Paid Search,US,Individual,2,2025-07-30,
2069,2025-07-30,Content,US,Team,1,,2025-08-06
2070,2025-07-30,Organic,US,Team,3,2025-08-17,
2071,2025-07-30,Content,US,Individual,2,2025-08-02,
2072,2025-07-30,Organic,US,Individual,2,2025-08-01,
2073,2025-07-30,Organic,FR,Individual,1,2025-07-31,
2074,2025-07-30,Content,AU,Team,2,2025-08-01,2025-08-03
2075,2025-07-30,Organic,US,Individual,1,,2025-08-13
2076,2025-07-31,Referral,US,Team,1,,
2077,2025-07-31,Partner,US,Individual,2,2025-08-08,
2078,2025-07-31,Partner,BR,Individual,2,2025-08-09,
2079,2025-07-31,Content,GB,Individual,1,,
2080,2025-07-31,Organic,CA,Individual,1,2025-08-03,
2081,2025-07-31,Referral,US,Individual,1,2025-08-06,
2082,2025-07-31,Organic,US,Individual,2,2025-08-08,2025-08-14
2083,2025-07-31,Paid Search,US,Individual,1,,
2084,2025-07-31,Partner,JP,Team,2,2025-08-02,
2085,2025-08-01,Organic,AU,Individual,1,2025-08-09,
2086,2025-08-01,Paid Search,US,Individual,1,,2025-08-31
2087,2025-08-01,Paid Search,GB,Individual,1,2025-08-06,2025-08-07
2088,2025-08-01,Referral,US,Individual,1,,
2089,2025-08-01,Content,US,Individual,2,2025-08-10,
2090,2025-08-01,Organic,AU,Individual,2,2025-08-20,
2091,2025-08-01,Paid Search,GB,Team,3,2025-08-14,
2092,2025-08-01,Partner,US,Individual,1,2025-08-06,
2093,2025-08-01,Paid Search,US,Individual,1,2025-08-06,2025-08-17
2094,2025-08-01,Organic,IN,Individual,1,2025-08-20,
2095,2025-08-02,Paid Search,DE,Individual,1,,
2096,2025-08-02,Organic,CA,Individual,2,2025-08-16,2025-08-21
2097,2025-08-02,Organic,US,Team,3,2025-08-04,
2098,2025-08-02,Partner,US,Team,1,,2025-08-07
2099,2025-08-02,Paid Search,JP,Individual,2,2025-08-13,2025-08-15
2100,2025-08-03,Content,GB,Individual,2,,2025-08-08
2101,2025-08-03,Partner,US,Individual,1,,2025-08-16
2102,2025-08-03,Referral,GB,Individual,1,2025-08-03,2025-08-16
2103,2025-08-03,Organic,IN,Individual,1,,2025-08-28
2104,2025-08-04,Paid Search,US,Individual,1,,
2105,2025-08-04,Organic,US,Individual,1,,
2106,2025-08-04,Content,GB,Individual,1,2025-08-18,2025-09-06
2107,2025-08-04,Organic,FR,Individual,2,2025-08-07,
2108,2025-08-04,Organic,IN,Individual,1,2025-08-06,
2109,2025-08-04,Paid Search,AU,Individual,1,2025-08-14,2025-08-17
2110,2025-08-04,Organic,US,Individual,1,2025-08-16,2025-08-27
2111,2025-08-05,Organic,US,Team,2,2025-08-08,2025-08-09
2112,2025-08-05,Paid Search,JP,Individual,2,2025-08-19,2025-08-23
2113,2025-08-05,Organic,US,Individual,1,2025-08-16,
2114,2025-08-05,Organic,DE,Individual,1,2025-08-11,
2115,2025-08-05,Organic,FR,Team,1,2025-08-13,
2116,2025-08-05,Referral,GB,Individual,1,,2025-08-29
2117,2025-08-06,Paid Search,US,Individual,1,,2025-08-13
2118,2025-08-06,Paid Search,IN,Individual,1,2025-08-18,2025-08-18
2119,2025-08-06,Paid Search,IN,Individual,1,,
2120,2025-08-06,Organic,GB,Team,2,2025-08-11,
2121,2025-08-06,Content,CA,Individual,1,2025-08-08,
2122,2025-08-06,Organic,US,Team,3,,2025-08-13
2123,2025-08-06,Referral,US,Team,3,2025-08-07,2025-08-10
2124,2025-08-06,Content,US,Team,1,2025-08-09,2025-08-14
2125,2025-08-06,Partner,US,Individual,1,,
2126,2025-08-06,Organic,JP,Individual,1,,2025-08-17
2127,2025-08-07,Organic,IN,Individual,1,2025-08-10,2025-08-14
2128,2025-08-07,Referral,FR,Team,2,2025-08-10,2025-08-17
2129,2025-08-07,Organic,GB,Individual,2,2025-08-15,
2130,2025-08-07,Partner,US,Individual,2,2025-08-11,2025-08-24
2131,2025-08-07,Referral,ES,Individual,1,2025-08-12,2025-08-19
2132,2025-08-07,Referral,US,Individual,1,2025-08-08,
2133,2025-08-07,Organic,US,Team,3,2025-08-14,2025-08-26
2134,2025-08-07,Referral,CA,Individual,2,2025-08-16,2025-08-20
2135,2025-08-07,Referral,AU,Team,1,2025-08-14,
2136,2025-08-08,Partner,AU,Individual,1,2025-08-17,2025-08-19
2137,2025-08-08,Organic,US,Team,2,2025-08-16,
2138,2025-08-08,Organic,AU,Individual,1,2025-08-14,
2139,2025-08-08,Organic,US,Individual,1,2025-08-17,
2140,2025-08-08,Organic,US,Team,1,2025-08-24,2025-09-06
2141,2025-08-08,Paid Search,BR,Individual,1,2025-08-11,
2142,2025-08-08,Content,BR,Team,2,2025-08-16,2025-08-17
2143,2025-08-09,Paid Search,DE,Individual,1,2025-08-14,
2144,2025-08-09,Partner,GB,Individual,1,,2025-08-30
2145,2025-08-09,Organic,IN,Individual,2,2025-09-06,
2146,2025-08-09,Organic,IN,Individual,2,,
2147,2025-08-09,Organic,AU,Individual,1,,
2148,2025-08-09,Organic,GB,Individual,1,2025-08-24,2025-08-25
2149,2025-08-09,Content,ES,Individual,2,,2025-09-03
2150,2025-08-09,Organic,ES,Individual,1,,
2151,2025-08-10,Paid Search,US,Team,1,2025-08-16,
2152,2025-08-10,Paid Search,BR,Team,2,2025-08-19,
2153,2025-08-10,Content,CA,Individual,1,2025-09-06,
2154,2025-08-10,Organic,US,Individual,1,2025-08-14,
2155,2025-08-10,Organic,DE,Individual,2,,
2156,2025-08-10,Organic,US,Individual,1,2025-08-17,2025-08-26
2157,2025-08-11,Paid Search,CA,Team,2,,
2158,2025-08-11,Organic,AU,Team,3,,2025-08-30
2159,2025-08-11,Partner,US,Individual,1,,2025-08-17
2160,2025-08-11,Paid Search,US,Team,1,,
2161,2025-08-12,Paid Search,JP,Individual,1,2025-08-19,
2162,2025-08-12,Paid Search,US,Team,3,2025-08-21,2025-09-09
2163,2025-08-12,Organic,US,Individual,1,2025-09-07,
2164,2025-08-12,Paid Search,US,Individual,1,,
2165,2025-08-12,Content,GB,Individual,1,,
2166,2025-08-12,Partner,DE,Individual,1,2025-08-15,2025-08-20
2167,2025-08-12,Content,IN,Individual,1,2025-09-03,
2168,2025-08-12,Partner,CA,Team,2,,
2169,2025-08-12,Organic,IN,Individual,1,2025-08-14,
2170,2025-08-12,Organic,GB,Individual,1,2025-08-14,
2171,2025-08-12,Organic,US,Individual,1,2025-08-18,2025-08-20
2172,2025-08-12,Organic,FR,Individual,2,2025-08-17,2025-08-17
2173,2025-08-13,Organic,IN,Individual,1,2025-08-15,
2174,2025-08-13,Paid Search,GB,Individual,1,2025-08-20,
2175,2025-08-13,Referral,US,Individual,1,2025-09-10,
2176,2025-08-13,Partner,US,Individual,1,,
2177,2025-08-13,Referral,US,Individual,1,2025-08-14,
2178,2025-08-14,Content,US,Team,3,2025-08-21,2025-08-21
2179,2025-08-14,Organic,FR,Team,3,2025-08-18,2025-08-25
2180,2025-08-14,Organic,US,Individual,1,2025-09-06,
2181,2025-08-14,Referral,IN,Individual,1,,
2182,2025-08-14,Organic,US,Individual,1,2025-08-16,2025-08-24
2183,2025-08-14,Organic,US,Individual,1,2025-09-01,
2184,2025-08-14,Organic,GB,Individual,1,2025-08-27,
2185,2025-08-14,Organic,US,Individual,1,2025-08-19,
2186,2025-08-14,Paid Search,AU,Individual,2,,2025-09-10
2187,2025-08-14,Paid Search,US,Individual,1,,2025-09-02
2188,2025-08-14,Paid Search,US,Individual,1,,
2189,2025-08-14,Referral,BR,Team,2,,2025-08-27
2190,2025-08-15,Paid Search,DE,Team,2,2025-08-23,
2191,2025-08-15,Organic,US,Individual,1,,
2192,2025-08-15,Organic,US,Individual,2,2025-08-24,2025-08-27
2193,2025-08-15,Organic,IN,Team,2,2025-08-24,
2194,2025-08-15,Referral,ES,Team,3,2025-08-22,2025-08-25
2195,2025-08-15,Referral,AU,Individual,1,2025-08-19,2025-08-23
2196,2025-08-15,Referral,US,Individual,1,,
2197,2025-08-15,Organic,ES,Individual,2,,
2198,2025-08-16,Paid Search,US,Individual,1,2025-08-21,
2199,2025-08-16,Paid Search,US,Individual,1,2025-08-23,2025-09-04
2200,2025-08-16,Paid Search,BR,Individual,2,2025-08-28,2025-09-05
2201,2025-08-16,Paid Search,US,Individual,1,,
2202,2025-08-16,Paid Search,US,Individual,1,2025-08-18,
2203,2025-08-16,Paid Search,US,Team,1,2025-09-09,
2204,2025-08-16,Referral,US,Individual,2,2025-08-22,2025-08-25
2205,2025-08-16,Organic,IN,Individual,1,2025-08-25,2025-08-28
2206,2025-08-17,Referral,DE,Individual,1,2025-08-21,
2207,2025-08-17,Organic,US,Individual,1,2025-08-31,
2208,2025-08-17,Organic,CA,Team,1,2025-08-29,
2209,2025-08-17,Content,JP,Individual,1,2025-09-03,
2210,2025-08-17,Content,IN,Individual,1,2025-09-02,
2211,2025-08-17,Organic,US,Individual,1,,2025-09-20
2212,2025-08-18,Paid Search,ES,Individual,1,2025-08-22,
2213,2025-08-18,Organic,IN,Team,2,2025-08-21,
2214,2025-08-18,Paid Search,US,Individual,1,2025-08-19,2025-08-24
2215,2025-08-19,Partner,US,Individual,2,2025-08-27,2025-08-29
2216,2025-08-19,Content,US,Individual,1,2025-08-30,2025-09-05
2217,2025-08-19,Referral,IN,Individual,1,,2025-09-10
2218,2025-08-19,Organic,US,Team,1,2025-08-27,2025-08-31
2219,2025-08-19,Paid Search,GB,Team,3,2025-08-23,
2220,2025-08-19,Organic,US,Individual,2,,
2221,2025-08-19,Content,JP,Individual,2,2025-09-02,2025-09-06
2222,2025-08-19,Partner,US,Team,3,2025-08-28,2025-08-31
2223,2025-08-20,Paid Search,AU,Team,2,2025-08-21,2025-08-22
2224,2025-08-20,Organic,JP,Individual,1,2025-09-02,
2225,2025-08-20,Organic,US,Individual,1,2025-08-21,2025-08-30
2226,2025-08-20,Organic,CA,Individual,1,2025-08-26,
2227,2025-08-20,Partner,US,Team,1,2025-09-04,
2228,2025-08-20,Paid Search,AU,Individual,2,2025-08-26,2025-08-30
2229,2025-08-20,Organic,GB,Individual,1,,2025-09-02
2230,2025-08-20,Paid Search,US,Team,1,,2025-09-02
2231,2025-08-21,Partner,US,Individual,1,,
2232,2025-08-21,Organic,US,Individual,2,2025-08-28,
2233,2025-08-21,Partner,JP,Individual,1,2025-08-28,
2234,2025-08-21,Content,FR,Individual,1,2025-08-26,
2235,2025-08-21,Content,BR,Individual,2,,2025-10-28
2236,2025-08-22,Paid Search,US,Individual,1,2025-09-17,
2237,2025-08-22,Organic,US,Individual,1,2025-08-31,2025-09-02
2238,2025-08-22,Organic,ES,Individual,1,2025-08-28,2025-09-01
2239,2025-08-22,Organic,US,Team,1,,2025-08-31
2240,2025-08-22,Organic,JP,Team,3,2025-09-01,2025-09-12
2241,2025-08-22,Paid Search,US,Individual,1,2025-08-28,2025-08-28
2242,2025-08-22,Paid Search,US,Individual,1,,2025-09-16
2243,2025-08-22,Partner,FR,Individual,1,2025-08-26,
2244,2025-08-22,Organic,ES,Individual,1,2025-08-28,2025-09-02
2245,2025-08-23,Referral,ES,Individual,1,,
2246,2025-08-23,Referral,US,Individual,1,,
2247,2025-08-23,Referral,US,Individual,1,2025-09-14,
2248,2025-08-23,Content,GB,Individual,1,2025-08-29,
2249,2025-08-24,Referral,DE,Individual,2,2025-08-28,
2250,2025-08-24,Content,IN,Individual,1,,
2251,2025-08-24,Organic,US,Individual,1,2025-08-28,2025-09-05
